id,author,sha,last_modified,created_at,private,gated,disabled,downloads,likes,library_name,tags,pipeline_tag,mask_token,card_data,widget_data,model_index,config,transformers_info,siblings,spaces,safetensors,lastModified,cardData,transformersInfo,_id,modelId
IDEA-CCNL/Randeng-Pegasus-238M-Summary-Chinese,IDEA-CCNL,a9281fbde7198cbf94ee597af1ca53b332d61d8c,2023-05-25 09:45:41+00:00,2022-07-01 02:02:17+00:00,False,False,,382,41,transformers,"['transformers', 'pytorch', 'pegasus', 'text2text-generation', 'summarization', 'chinese', 'zh', 'arxiv:1912.08777', 'arxiv:2209.02970', 'autotrain_compatible', 'region:us']",summarization,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='data_utils.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizers_pegasus.py', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.txt', size=None, blob_id=None, lfs=None)]",,,2023-05-25 09:45:41+00:00,,,62be55a901dc22b4d231701a,IDEA-CCNL/Randeng-Pegasus-238M-Summary-Chinese
google/bigbird-pegasus-large-pubmed,google,b33e0e2823c2195c87d877373285d3e9efb2e3f4,2023-01-24 16:36:47+00:00,2022-03-02 23:29:05+00:00,False,False,,1290,37,transformers,"['transformers', 'pytorch', 'bigbird_pegasus', 'text2text-generation', 'summarization', 'en', 'dataset:scientific_papers', 'arxiv:2007.14062', 'license:apache-2.0', 'model-index', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",summarization,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='spiece.model', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None)]",,,2023-01-24 16:36:47+00:00,,,621ffdc136468d709f17b613,google/bigbird-pegasus-large-pubmed
lidiya/bart-large-xsum-samsum,lidiya,c8b48dc25a40cb404609646bff222a7d26731367,2023-03-16 22:44:01+00:00,2022-03-02 23:29:05+00:00,False,False,,12512,36,transformers,"['transformers', 'pytorch', 'safetensors', 'bart', 'text2text-generation', 'seq2seq', 'summarization', 'en', 'dataset:samsum', 'license:apache-2.0', 'model-index', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",summarization,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-03-16 22:44:01+00:00,,,621ffdc136468d709f17d81a,lidiya/bart-large-xsum-samsum
google/bigbird-pegasus-large-bigpatent,google,d76208892930b15ab2f4ea0cc49b8d9f74c352df,2023-01-24 16:36:44+00:00,2022-03-02 23:29:05+00:00,False,False,,8703,35,transformers,"['transformers', 'pytorch', 'bigbird_pegasus', 'text2text-generation', 'summarization', 'en', 'dataset:big_patent', 'arxiv:2007.14062', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",summarization,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='spiece.model', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None)]",,,2023-01-24 16:36:44+00:00,,,621ffdc136468d709f17b612,google/bigbird-pegasus-large-bigpatent
pszemraj/pegasus-x-large-book-summary,pszemraj,58b06d637f22665b529df290128a9f40b20f2707,2023-09-23 20:46:57+00:00,2022-09-16 10:55:11+00:00,False,False,,6443,35,transformers,"['transformers', 'pytorch', 'safetensors', 'pegasus_x', 'text2text-generation', 'summarization', 'summary', 'booksum', 'long-document', 'long-form', 'dataset:kmfoda/booksum', 'base_model:google/pegasus-x-large', 'license:apache-2.0', 'license:bsd-3-clause', 'model-index', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",summarization,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pegasus-x-large-book-summary-ft1-booksum-VM_training_metadata.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pegasus-x-large-booksum-WIP2-ft1-booksum-VM_training_metadata.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='spiece.model', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='trainer_state.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='training_args.bin', size=None, blob_id=None, lfs=None)]",,,2023-09-23 20:46:57+00:00,,,6324560f264f38eaab91bf59,pszemraj/pegasus-x-large-book-summary
facebook/bart-large-xsum,facebook,2179ab81d3f133e639f2957aec5380e9d56b2783,2023-01-24 16:28:59+00:00,2022-03-02 23:29:05+00:00,False,False,,11863,34,transformers,"['transformers', 'pytorch', 'tf', 'jax', 'rust', 'bart', 'text2text-generation', 'summarization', 'en', 'arxiv:1910.13461', 'license:mit', 'model-index', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",summarization,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='flax_model.msgpack', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='generation_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='rust_model.ot', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tf_model.h5', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-01-24 16:28:59+00:00,,,621ffdc136468d709f17adb8,facebook/bart-large-xsum
transformer3/H2-keywordextractor,transformer3,f6ba71771d073f4a69ea2949f8827f8704df043e,2023-04-21 15:15:03+00:00,2023-04-21 14:55:32+00:00,False,False,,2643,31,transformers,"['transformers', 'pytorch', 'bart', 'text2text-generation', 'autotrain', 'summarization', 'unk', 'dataset:transformer3/autotrain-data-finance6', 'co2_eq_emissions', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",summarization,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-04-21 15:15:03+00:00,,,6442a3e4f8b647fa4f50ea1f,transformer3/H2-keywordextractor
jordiclive/flan-t5-3b-summarizer,jordiclive,e1f3331b8e0de87602d944da709aa80ece72743f,2024-02-10 21:01:46+00:00,2023-01-06 16:41:42+00:00,False,False,,2795,29,transformers,"['transformers', 'pytorch', 'tf', 't5', 'text2text-generation', 'summarization', 'extractive', 'summary', 'abstractive', 'multi-task', 'document summary', 'en', 'dataset:jordiclive/scored_summarization_datasets', 'license:apache-2.0', 'license:bsd-3-clause', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'text-generation-inference', 'region:us']",summarization,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='spiece.model', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tf_model-00001-of-00002.h5', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tf_model-00002-of-00002.h5', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tf_model.h5.index.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None)]",,,2024-02-10 21:01:46+00:00,,,63b84f46878265fccc66281e,jordiclive/flan-t5-3b-summarizer
mrm8488/bert2bert_shared-spanish-finetuned-summarization,mrm8488,0d0f8754c69bb5265c52d15fa50ed1f45ac4cac1,2023-05-02 18:59:18+00:00,2022-03-02 23:29:05+00:00,False,False,,1591,26,transformers,"['transformers', 'pytorch', 'safetensors', 'encoder-decoder', 'text2text-generation', 'summarization', 'news', 'es', 'dataset:mlsum', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",summarization,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='training_args.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.txt', size=None, blob_id=None, lfs=None)]",,,2023-05-02 18:59:18+00:00,,,621ffdc136468d709f17e28b,mrm8488/bert2bert_shared-spanish-finetuned-summarization
sshleifer/distilbart-cnn-6-6,sshleifer,d2fde4ca965ba893255479612e4b801aa6500029,2021-06-14 07:53:04+00:00,2022-03-02 23:29:05+00:00,False,False,,28855,24,transformers,"['transformers', 'pytorch', 'jax', 'rust', 'bart', 'text2text-generation', 'summarization', 'en', 'dataset:cnn_dailymail', 'dataset:xsum', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'has_space', 'region:us']",summarization,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='flax_model.msgpack', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='rust_model.ot', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2021-06-14 07:53:04+00:00,,,621ffdc136468d709f1808c1,sshleifer/distilbart-cnn-6-6
