id,author,sha,last_modified,created_at,private,gated,disabled,downloads,likes,library_name,tags,pipeline_tag,mask_token,card_data,widget_data,model_index,config,transformers_info,siblings,spaces,safetensors,lastModified,cardData,transformersInfo,_id,modelId
caidas/swin2SR-classical-sr-x4-64,caidas,c69ef3e2d2ac5777ff4a9f2f5afcd86d20604b7e,2024-03-27 11:13:03+00:00,2022-12-16 14:07:21+00:00,False,False,,2980,2,transformers,"['transformers', 'pytorch', 'safetensors', 'swin2sr', 'image-to-image', 'vision', 'arxiv:2209.11345', 'license:apache-2.0', 'has_space', 'region:us']",image-to-image,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None)]",,,2024-03-27 11:13:03+00:00,,,639c7b99199f20ec90912440,caidas/swin2SR-classical-sr-x4-64
caidas/swin2SR-lightweight-x2-64,caidas,089230cedd1895474b56fba2cb699aa02c26a5ca,2023-01-21 12:07:50+00:00,2022-12-16 14:11:39+00:00,False,False,,839,2,transformers,"['transformers', 'pytorch', 'swin2sr', 'image-to-image', 'vision', 'arxiv:2209.11345', 'license:apache-2.0', 'has_space', 'region:us']",image-to-image,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None)]",,,2023-01-21 12:07:50+00:00,,,639c7c9ba41c0ad6baf6cd81,caidas/swin2SR-lightweight-x2-64
NoxiusEngine/Vivid,NoxiusEngine,3198f17f8eccc9a73e8630b4a2e2815c5785d653,2023-05-16 09:44:37+00:00,2023-01-08 08:09:16+00:00,False,False,,317,2,diffusers,"['diffusers', 'pytorch', 'clip_text_model', 'image-to-image', 'en', 'dataset:Gustavosta/Stable-Diffusion-Prompts', 'doi:10.57967/hf/0254', 'license:mit', 'endpoints_compatible', 'diffusers:StableDiffusionPipeline', 'region:us']",image-to-image,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='Vivid.ckpt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='diffusion_pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model_index.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='scheduler_config.json', size=None, blob_id=None, lfs=None)]",,,2023-05-16 09:44:37+00:00,,,63ba7a2c67e31a2ffab81014,NoxiusEngine/Vivid
qualcomm/Real-ESRGAN-General-x4v3,qualcomm,e2217fc91ad55c4b52c10d4881a4cc7f5616acff,2024-04-30 21:47:44+00:00,2024-02-25 22:57:33+00:00,False,False,,0,2,pytorch,"['pytorch', 'tflite', 'android', 'image-to-image', 'arxiv:2107.10833', 'license:bsd-3-clause', 'region:us']",image-to-image,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='Real-ESRGAN-General-x4v3.so', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='Real-ESRGAN-General-x4v3.tflite', size=None, blob_id=None, lfs=None)]",,,2024-04-30 21:47:44+00:00,,,65dbc5dde0ae639883ce3502,qualcomm/Real-ESRGAN-General-x4v3
qualcomm/ESRGAN,qualcomm,3100b65eadd3dcf7cf562dd2f861060cab1950b9,2024-04-30 21:43:28+00:00,2024-02-25 23:01:21+00:00,False,False,,0,2,pytorch,"['pytorch', 'tflite', 'android', 'image-to-image', 'arxiv:1809.00219', 'license:apache-2.0', 'region:us']",image-to-image,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='ESRGAN.so', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='ESRGAN.tflite', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None)]",,,2024-04-30 21:43:28+00:00,,,65dbc6c12f6d2dfc27632a7a,qualcomm/ESRGAN
gwang-kim/DiffusionCLIP-LSUN_Bedroom,gwang-kim,13af96644494fac4b65a6daad1d7a16449578e1c,2022-09-22 23:02:41+00:00,2022-04-06 02:09:14+00:00,False,False,,0,1,pytorch,"['pytorch', 'diffusion', 'image-to-image', 'arxiv:2110.02711', 'region:us']",image-to-image,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='bedroom.ckpt', size=None, blob_id=None, lfs=None)]",,,2022-09-22 23:02:41+00:00,,,624cf64a041d9b39a2ab8577,gwang-kim/DiffusionCLIP-LSUN_Bedroom
huggingnft/boredapeyachtclub__2__mutant-ape-yacht-club,huggingnft,77ecc4b6a9c54504f1c6cde38c67201fc9495288,2022-04-25 16:05:54+00:00,2022-04-15 12:15:49+00:00,False,False,,0,1,,"['pytorch', 'huggan', 'gan', 'image-to-image', 'huggingnft', 'nft', 'image', 'images', 'arxiv:1703.10593', 'license:mit', 'region:us']",image-to-image,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None)]",,,2022-04-25 16:05:54+00:00,,,625961f5bd7b04ea92dcf29d,huggingnft/boredapeyachtclub__2__mutant-ape-yacht-club
openai/clip-vit-large-patch14,openai,32bd64288804d66eefd0ccbe215aa642df71cc41,2023-09-15 15:49:35+00:00,2022-03-02 23:29:05+00:00,False,False,,69461093,1141,transformers,"['transformers', 'pytorch', 'tf', 'jax', 'safetensors', 'clip', 'zero-shot-image-classification', 'vision', 'arxiv:2103.00020', 'arxiv:1908.04913', 'endpoints_compatible', 'region:us']",zero-shot-image-classification,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='flax_model.msgpack', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tf_model.h5', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-09-15 15:49:35+00:00,,,621ffdc136468d709f17ea63,openai/clip-vit-large-patch14
openai/clip-vit-base-patch32,openai,3d74acf9a28c67741b2f4f2ea7635f0aaf6f0268,2024-02-29 09:45:55+00:00,2022-03-02 23:29:05+00:00,False,False,,13850339,378,transformers,"['transformers', 'pytorch', 'tf', 'jax', 'clip', 'zero-shot-image-classification', 'vision', 'arxiv:2103.00020', 'arxiv:1908.04913', 'endpoints_compatible', 'has_space', 'region:us']",zero-shot-image-classification,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='flax_model.msgpack', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tf_model.h5', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2024-02-29 09:45:55+00:00,,,621ffdc136468d709f17ea62,openai/clip-vit-base-patch32
laion/CLIP-ViT-H-14-laion2B-s32B-b79K,laion,de081ac0a0ca8dc9d1533eed1ae884bb8ae1404b,2024-01-16 21:49:38+00:00,2022-09-14 22:52:28+00:00,False,False,,1747548,274,open_clip,"['open_clip', 'pytorch', 'safetensors', 'clip', 'zero-shot-image-classification', 'arxiv:1910.04867', 'license:mit', 'has_space', 'region:us']",zero-shot-image-classification,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='open_clip_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='open_clip_pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='open_clip_pytorch_model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2024-01-16 21:49:38+00:00,,,63225b2c2c2436c310fcf157,laion/CLIP-ViT-H-14-laion2B-s32B-b79K
laion/CLIP-ViT-bigG-14-laion2B-39B-b160k,laion,bc7788f151930d91b58474715fdce5524ad9a189,2024-01-16 21:26:28+00:00,2023-01-23 07:12:35+00:00,False,False,,962426,197,open_clip,"['open_clip', 'pytorch', 'safetensors', 'clip', 'zero-shot-image-classification', 'arxiv:1910.04867', 'license:mit', 'has_space', 'region:us']",zero-shot-image-classification,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='open_clip_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='open_clip_pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='open_clip_pytorch_model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00001-of-00002.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00001-of-00002.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00002-of-00002.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model-00002-of-00002.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin.index.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2024-01-16 21:26:28+00:00,,,63ce3363de7bcd2114efcb4d,laion/CLIP-ViT-bigG-14-laion2B-39B-b160k
patrickjohncyh/fashion-clip,patrickjohncyh,ead6cba5fe7ab8c333b5a3ae4d420f253deab0f9,2023-06-09 01:03:16+00:00,2023-02-21 19:51:47+00:00,False,False,,334755,136,transformers,"['transformers', 'pytorch', 'safetensors', 'clip', 'zero-shot-image-classification', 'vision', 'language', 'fashion', 'ecommerce', 'en', 'license:mit', 'endpoints_compatible', 'has_space', 'region:us']",zero-shot-image-classification,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-06-09 01:03:16+00:00,,,63f520d3cc1dd3168692e256,patrickjohncyh/fashion-clip
