id,author,sha,last_modified,created_at,private,gated,disabled,downloads,likes,library_name,tags,pipeline_tag,mask_token,card_data,widget_data,model_index,config,transformers_info,siblings,spaces,safetensors,lastModified,cardData,transformersInfo,_id,modelId
masapasa/breast-cancer-segmentation,masapasa,dfb37b0901c9064e5a5059e069e9984b5819875b,2023-05-12 10:44:59+00:00,2023-05-12 10:44:02+00:00,False,False,,13,1,transformers,"['transformers', 'pytorch', 'sam', 'mask-generation', 'endpoints_compatible', 'region:us']",mask-generation,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None)]",,,2023-05-12 10:44:59+00:00,,,645e18723f4927825b77320e,masapasa/breast-cancer-segmentation
google/owlvit-base-patch32,google,cbc355fb364588351c5d51c7f74465e8e7ec6f72,2023-12-12 13:47:41+00:00,2022-07-05 06:30:01+00:00,False,False,,223425,94,transformers,"['transformers', 'pytorch', 'safetensors', 'owlvit', 'zero-shot-object-detection', 'vision', 'arxiv:2205.06230', 'license:apache-2.0', 'has_space', 'region:us']",zero-shot-object-detection,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-12-12 13:47:41+00:00,,,62c3da6938c7bead3dd35816,google/owlvit-base-patch32
google/owlv2-base-patch16-ensemble,google,410d70ced26e95c344915c2f10f4ecf967f2cde4,2024-04-15 16:59:29+00:00,2023-10-13 09:27:09+00:00,False,False,,366738,45,transformers,"['transformers', 'pytorch', 'safetensors', 'owlv2', 'zero-shot-object-detection', 'vision', 'arxiv:2306.09683', 'license:apache-2.0', 'has_space', 'region:us']",zero-shot-object-detection,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='added_tokens.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2024-04-15 16:59:29+00:00,,,65290d6d9b25d7fe4078677e,google/owlv2-base-patch16-ensemble
google/owlvit-large-patch14,google,faf39bb4c1f3ff75544daacd5fd327e9101ecff7,2023-12-12 13:41:07+00:00,2022-07-05 07:12:49+00:00,False,False,,15340,18,transformers,"['transformers', 'pytorch', 'owlvit', 'zero-shot-object-detection', 'vision', 'arxiv:2205.06230', 'license:apache-2.0', 'has_space', 'region:us']",zero-shot-object-detection,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-12-12 13:41:07+00:00,,,62c3e471ab13e510cc666d53,google/owlvit-large-patch14
IDEA-Research/grounding-dino-base,IDEA-Research,e76a695ed7ae1032a61530cce4b4e9b65f4e368b,2024-04-26 10:56:06+00:00,2023-09-25 01:27:30+00:00,False,False,,24440,12,transformers,"['transformers', 'pytorch', 'safetensors', 'grounding-dino', 'zero-shot-object-detection', 'vision', 'arxiv:2303.05499', 'license:apache-2.0', 'region:us']",zero-shot-object-detection,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.txt', size=None, blob_id=None, lfs=None)]",,,2024-04-26 10:56:06+00:00,,,6510e202ed4cd83cd15026ee,IDEA-Research/grounding-dino-base
google/owlvit-base-patch16,google,4b420debb9c806fc4caf9ecc8efb72208c0db892,2023-12-12 13:41:12+00:00,2022-07-05 07:12:33+00:00,False,False,,83532,9,transformers,"['transformers', 'pytorch', 'owlvit', 'zero-shot-object-detection', 'vision', 'arxiv:2205.06230', 'license:apache-2.0', 'has_space', 'region:us']",zero-shot-object-detection,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2023-12-12 13:41:12+00:00,,,62c3e4618d1f84bf5ff50de5,google/owlvit-base-patch16
google/owlv2-base-patch16,google,2a1560802f8cf3c408fec9b809d705f56a2f7146,2024-04-15 16:59:02+00:00,2023-10-13 09:18:57+00:00,False,False,,5927,8,transformers,"['transformers', 'pytorch', 'safetensors', 'owlv2', 'zero-shot-object-detection', 'vision', 'arxiv:2306.09683', 'license:apache-2.0', 'has_space', 'region:us']",zero-shot-object-detection,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='added_tokens.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2024-04-15 16:59:02+00:00,,,65290b817d6f8e0bf0ddafd7,google/owlv2-base-patch16
google/owlv2-large-patch14-ensemble,google,c895acf1e27dd47ba3140ee6dba35ecaf084108e,2024-04-15 16:58:10+00:00,2023-10-13 12:44:06+00:00,False,False,,16525,6,transformers,"['transformers', 'pytorch', 'safetensors', 'owlv2', 'zero-shot-object-detection', 'vision', 'arxiv:2306.09683', 'license:apache-2.0', 'has_space', 'region:us']",zero-shot-object-detection,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='added_tokens.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2024-04-15 16:58:10+00:00,,,65293b964638938a727b867f,google/owlv2-large-patch14-ensemble
IDEA-Research/grounding-dino-tiny,IDEA-Research,ec377723e01b21a3d2f3f6c97a9854d30d8f9019,2024-04-26 10:56:33+00:00,2023-09-25 00:59:34+00:00,False,False,,38200,5,transformers,"['transformers', 'pytorch', 'safetensors', 'grounding-dino', 'zero-shot-object-detection', 'vision', 'arxiv:2303.05499', 'license:apache-2.0', 'region:us']",zero-shot-object-detection,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='added_tokens.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.txt', size=None, blob_id=None, lfs=None)]",,,2024-04-26 10:56:33+00:00,,,6510db76f141bc34f95198cb,IDEA-Research/grounding-dino-tiny
google/owlv2-base-patch16-finetuned,google,22601bb178d25314c6fa06ea82dc3d42c5e8c2cc,2024-04-15 17:00:33+00:00,2023-10-13 09:37:34+00:00,False,False,,2914,3,transformers,"['transformers', 'pytorch', 'owlv2', 'zero-shot-object-detection', 'vision', 'arxiv:2306.09683', 'license:apache-2.0', 'region:us']",zero-shot-object-detection,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='added_tokens.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2024-04-15 17:00:33+00:00,,,65290fde4513680346a72adf,google/owlv2-base-patch16-finetuned
google/owlv2-large-patch14,google,8607e89b8a905992efe40bd6967d47fda88e109b,2024-04-15 17:02:12+00:00,2023-10-13 10:57:17+00:00,False,False,,453,3,transformers,"['transformers', 'pytorch', 'safetensors', 'owlv2', 'zero-shot-object-detection', 'vision', 'arxiv:2306.09683', 'license:apache-2.0', 'region:us']",zero-shot-object-detection,,,,,,,"[RepoSibling(rfilename='.gitattributes', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='README.md', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='added_tokens.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='merges.txt', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='model.safetensors', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='preprocessor_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='pytorch_model.bin', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='special_tokens_map.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='tokenizer_config.json', size=None, blob_id=None, lfs=None), RepoSibling(rfilename='vocab.json', size=None, blob_id=None, lfs=None)]",,,2024-04-15 17:02:12+00:00,,,6529228dcab031ebd27ebe41,google/owlv2-large-patch14
